Customer ID,city,confidence,order_count,score_Delhi,score_Mumbai,score_Bangalore,score_Hyderabad,score_Pune,score_Kolkata
047db33af27f924ec0fd806b83cfac3a595eeb533bc23eb90256d5a68df07282,Bangalore,1.0,4,0.291,0.011,1.586,0.701,0.306,0.171
0480501ea3815273f7b13a7a6c0bdcdb8907eca0061ec4c1e1d918149b8a636a,Delhi,1.0,2,0.872,-0.378,-0.698,0.552,-1.358,-1.073
04856cfea5c9a947724e982e2b607fdab856adae5abd8ca353c76f69a48ea07b,Delhi,1.0,1,1.679,0.243,0.443,1.492,-0.093,0.267
048ccc840127c339f7d6313136a3da1f9209de7f276b9566d06d633f475643a2,Hyderabad,1.0,1,2.176,-0.224,0.096,2.877,-0.039,0.102
04917ec3ffe7eb21ce7241cb8200b444957c10cce87978036767d7799edd536c,Mumbai,1.0,1,0.752,2.048,0.541,0.342,0.322,0.497
0492581466530bd771a76e941dd350c2980177f14b5e9294aa5bdf8ee9c6c08e,Hyderabad,1.0,1,1.798,0.798,0.468,2.468,0.489,0.643
049eae443f681a0d4778e299b7fc1c4098328ee9adcb83534178c77710405f66,Delhi,1.0,1,1.934,1.073,0.623,1.761,0.101,0.686
04a59529ef51e3c0bc5d56c92d979f976dad91de004bba655e0edfee032ba2c2,Hyderabad,1.0,1,1.123,-0.677,-0.507,1.793,-0.047,-0.332
04a69fb884d7fada988305e4cf3e97430a772a983ee8ca2722e16b5e8113a757,Hyderabad,1.0,1,-0.427,0.473,-0.707,0.543,-0.547,-0.532
04a894551b11ff4f690d97f355ab3185ff5a61f5cf72b48b9c84c9e5b79df132,Delhi,1.0,4,1.912,0.434,0.365,1.538,-0.218,0.108
04ad0ce2d6ed2bbcd4bc7b126a2d0d466a0d1c0b75aa752eea164c39db4f551f,Delhi,1.0,1,1.485,0.134,-0.185,1.015,-0.645,-0.36
04b00408c17a87dc51c5112d6ed1a5b68484960d5531205f1462c4b7afc948d4,Kolkata,1.0,3,0.508,0.29,0.366,0.652,1.473,1.676
04ba3c4be9a5a665e54950086f553da4e144bb07fdfab4781212cdbf7b7b4f15,Hyderabad,1.0,1,1.895,0.234,0.284,2.3,0.14,0.35
04c0287c483b085b0cb3e60d7641f6e0327efca22fa65371dd3f2c1a85edf961,Delhi,1.0,1,1.913,0.252,-0.023,1.593,-0.442,-0.157
04c919887fd9022380d6944704909fb7345dbc2a414e76df9e917150abb51a50,Delhi,1.0,1,1.753,0.383,0.183,1.457,-0.403,-0.068
04cd27adb98a41e5de4e2d818e48e35d934d8bf0f6d73eff271d1eaaf269dcea,Kolkata,1.0,1,0.329,0.057,0.268,0.144,1.289,1.424
04d7f2d7b13b2f273dfd0cd7dbf6a5efc170c3c315857f5869bd07cb292cf0d7,Mumbai,1.0,1,0.724,1.943,0.688,0.579,0.224,0.659
04da611ac400acfd2a25f7bff377712f60ab5a277b714923804a9f495fd96d14,Mumbai,1.0,1,0.245,2.109,0.784,-0.075,-0.16,0.5
04db6c50b6302546390ad0d185a93ff32d2b564f633ebbb32998650f44aecdd7,Bangalore,1.0,1,0.404,0.432,2.068,0.069,0.164,0.374
04e2ba53a3a6287fe70fa82c13671eea747d8e3386fedd224417d3481c813fbc,Mumbai,1.0,1,0.168,1.488,0.038,0.722,0.002,0.123
04f397517cf771435d483f57446b292b2139521068e59dfbbf1fb9c2ee1adc69,Mumbai,1.0,1,-0.364,1.628,-0.034,-0.734,-0.844,-0.509
04f5278fe6103f13a01d43afdf1584ac50c59fba088d4c8cdac5311b741013b9,Hyderabad,1.0,1,0.052,0.652,-0.528,1.022,-0.068,-0.353
04fda0c982d918e8266f4bb65b06e18fcbfde5df489bf4ab0021500f4603969b,Pune,1.0,1,0.278,-0.483,-0.283,1.008,1.298,1.283
0503d2524556cbdba229d248d1e464743e7f0b14b2551ac29906f0478423cc54,Bangalore,1.0,1,0.061,0.125,1.825,-0.191,-0.351,-0.066
050d7cdbcf583469831c270a9af9f8a8cb7bd0ccf20df3c0a8954c03771d8e47,Hyderabad,1.0,1,1.55,-0.186,0.089,1.705,-0.055,0.005
050f8ac81271e819cf6b6eac671a58cb6fc40db513f6c60b83b4b5204c47122b,Mumbai,1.0,1,-0.039,1.525,0.225,-0.09,-0.25,-0.009
051121d45dee8cd1df4ca6ac9b6769566ae19805f9feed4041ba2b2c22a33769,Delhi,1.0,1,1.92,0.559,0.209,1.45,-0.21,0.075
052d2018ba5b5d5f406f51a9cb65693f74a6d2efb6a03cb6b7f394d8ac96db09,Hyderabad,1.0,1,1.037,-0.538,-0.383,1.192,-0.573,-0.508
052da01c017ccc32c454ada134cc500529bea5a47726d54365d98f7862e78158,Delhi,1.0,1,1.852,0.491,0.141,1.382,-0.278,0.007
052da13cecd2a9a6aeef7862b41b318ebd0ddaeae33770304de69bf1ffeef144,Hyderabad,1.0,2,1.488,-0.387,0.008,2.383,0.235,0.033
052fd1a6117c9de09b5b4cebc0bac75d22b55a16c0be2b1d131436a0ba9936b9,Delhi,1.0,1,1.588,0.152,0.027,1.343,-0.617,-0.257
05303a03e20beb4e0835af17bdf63ee3806f0498cbdecaf5dde43713257499c3,Kolkata,1.0,2,0.199,0.113,0.351,0.121,1.349,1.709
05308ae51134199230a562bab9aced787346297fcdd1fe8aee742ea4466cc5d2,Hyderabad,1.0,2,0.778,0.348,0.198,1.462,-0.758,-0.317
05335853066b49d68a2d224a95e02e8a614fc699984e7e076b0166fd1df3cf44,Bangalore,1.0,1,0.504,1.004,2.174,0.951,0.282,0.726
053f1c61f73de7ea3c6414c50357c8b8d8e73e94471533aab28fef0ee3ef1849,Hyderabad,1.0,2,1.817,-0.113,0.137,2.135,-0.285,-0.07
054b222f2828fca5aaff5c13e3ec6541afe3bd8a7e4cf309c1b36a40e288b361,Hyderabad,1.0,1,1.215,0.665,0.635,2.035,0.171,0.51
054df6e02e7f3f06c439ff7ebbc8b37d3448aa442142458f2496b05be07a6b68,Hyderabad,1.0,1,1.249,0.699,0.669,2.069,0.138,0.521
05562de51180434ab4193724fb64997a44f7736a15088842d82e24761f3f6101,Delhi,1.0,2,2.278,1.341,0.754,1.883,0.035,0.62
0556fa96b18bd004a37d2b3f542d091e64f3a0e646dd1ef185c6cff753d61977,Hyderabad,1.0,1,0.763,-0.467,-0.117,1.523,-0.347,-0.332
055ccca4596adc4bdc798fdf92eba5d2fa47922a87a8507f3dc59c2347efe633,Mumbai,1.0,1,-0.721,0.573,-0.907,-0.656,-0.136,-0.376
055e695f8a6e725a527012d60f1fe647836d161b07bd4fbd4b4311e31b92904c,Bangalore,1.0,1,0.399,0.899,2.069,1.069,0.387,0.717
055fb8b9e577e19536e5416c584223dfeba49776db5dc31e798aa40c45d91498,Pune,1.0,1,0.187,-0.574,-0.374,0.917,1.207,1.192
056027e8e28c1ebd006f8c0060d278b7033877c64b2a676909e7079d0857db06,Bangalore,1.0,4,0.094,0.613,1.783,0.209,0.235,0.439
057d730ed0a3375de69e7a52622a5cda123cfa526e12fd4122c504fbf81f2c8a,Delhi,1.0,4,1.859,1.325,0.516,1.601,-0.239,0.36
05820f71f305f8c62f3dc38a4cda9b82c42a15f6128c1b6a5737d652a7c06d17,Hyderabad,1.0,1,1.786,0.215,0.056,1.996,-0.224,-0.059
058beff6e509fad2da479b49ffd12fd5b1a00604f699062b73e5d1195713b9bb,Hyderabad,1.0,1,1.403,0.467,0.242,1.558,-0.202,0.158
058c5e203951d955270d261ccbbe162804991db7eb362a1be2d5ca6ed011fa3d,Bangalore,1.0,2,-0.27,-0.415,0.885,-0.205,-0.91,-0.75
058e6ec152a1b671d4e41532ea8caa550ded393496e0d95ac9b6a5761d782095,Mumbai,1.0,1,-0.215,1.397,-0.423,-0.498,-0.995,-0.673
058f5d5bc9498422e3a8cc23de59af135a0956a7e734b0afe786868e2f1792b9,Hyderabad,1.0,1,2.061,0.317,0.431,2.389,0.169,0.334
059272999b55cc82dd2e03212868ca5d01e2933508c923f3c7c9047d1d79271f,Hyderabad,1.0,2,1.311,-1.089,-0.769,2.281,-0.309,-0.594
059849232296b5eb69db33bba890816ef57a7ede96954dbde86a987e85c3bf73,Hyderabad,1.0,1,1.534,-0.266,-0.096,2.204,0.364,0.079
059ec22dd8a7bd3b2b4d3f9465ae25e1b1048502aee13f5ef583fc78018fea0c,Mumbai,1.0,2,-0.798,0.852,-0.178,-0.228,-0.168,-0.303
05ac031129ddcec52dec3005b2b645f8498161205e50d33d834487ea5ba4814b,Hyderabad,1.0,3,1.735,0.115,0.315,1.946,-0.036,0.159
05b65a32501f08acea1c07b24e8bc65f76c182076c7ad510f204a9ea828c30b6,Mumbai,1.0,1,-0.439,1.894,0.4,-0.759,-0.919,-0.334
05bb84f3a61ce1b9c928eb2f1341a97db1430d2363633aa88718a060a387f68d,Hyderabad,1.0,1,0.825,-0.405,-0.055,1.416,-0.804,-0.639
05bd84e5d4484aeda3056bbe5b03629b927723d5b287b731ef31a45a79f32f1a,Hyderabad,1.0,1,1.652,-0.028,0.022,2.238,0.018,0.107
05c7e40aed04d7e26f21d26e66fd161971ed507d8eb9bfc211f6eb2c9ae697a5,Hyderabad,1.0,1,1.899,0.099,0.269,2.569,0.387,0.417
05db6e3a245ca12e90278adb1986f6da79d5056b7c6b7f8f095eecd04e570ec8,Hyderabad,1.0,1,-0.197,0.403,-0.777,0.773,-0.317,-0.602
05dd999794fe0b75bbd6c55fd2b7a87c6c7eeac28c1344b90f581d2100359d28,Mumbai,1.0,2,0.29,1.66,0.41,0.9,-0.061,0.295
05e51adb8df88a6b0c6e336cb29e86080066b0b7fbd1f98c2d5ae42c2ee8a786,Delhi,1.0,1,1.567,0.397,0.147,1.207,-0.223,-0.038
05f4fb7b55ba87fc101657f2ef9cc01ebe5d6545c72f078a3b333b41d777df5d,Mumbai,1.0,1,0.263,2.001,0.427,-0.072,-0.231,0.054
05f621a8cf0f59823a49f690e3e5276dc0f869a59c58525cd1f3bcb2149eb62f,Delhi,1.0,1,0.928,-0.322,-0.642,0.608,-1.252,-0.917
05f7dcdb4bbce6df1357189e974f6de67a709a8a66aacc8c97adb8c4a19e5d32,Hyderabad,1.0,3,2.005,0.287,0.357,2.168,-0.035,0.167
05f95cc132c945f30a3724e47735d87302119059ca1b7fff5efbf6bccab40afd,Delhi,1.0,1,-0.123,-0.418,-1.118,-0.463,-2.073,-1.438
0600ca635d7ec0f588a759683d157f9866e696761eca9257de0a530d3ddb856e,Hyderabad,1.0,1,1.358,0.478,0.028,1.968,-0.052,0.113
0607e89ca2cfc233093e7468a68b51c9a6d67d4ef71616ca94557e05575eb03e,Kolkata,1.0,1,0.592,1.205,0.662,0.802,1.582,2.047
0609cc70434fe44541d69fc7e7c7f48c9d5d9025d50026efc7445d3fe91b6735,Bangalore,1.0,3,0.338,0.076,1.602,0.121,-0.47,-0.148
060b3ac59055ff75ccebaae0b196a0f9ba18a9f4715406b2d3b0a25e8b346a61,Kolkata,1.0,1,0.002,0.022,-0.278,0.912,1.142,1.307
061709c8ce79bfa1c343c5015d8f91dee4c854c19e01fbf288035d558b6b11be,Delhi,1.0,6,1.893,1.235,1.022,1.634,-0.084,0.616
06189cdf1b182d68072edd40530ad42c1c9a3aa22110dcb2e9a8939a61d878b9,Kolkata,1.0,1,0.352,0.372,0.072,1.138,1.168,1.633
06194e1b25e73da0332cb6b098091d74d55c6302e85843460973ac8ee930e771,Mumbai,1.0,2,-0.053,0.967,-0.408,0.707,-0.188,-0.323
06195a11470b86bf3b401af890afa6caa448aa9460c760dd75ea34141ac79441,Delhi,1.0,1,1.791,0.235,0.555,1.695,0.035,0.32
061c0d25ea52653a9cf8a18f9d78f608fd70246bc96075ce05fb652984f693ef,Mumbai,1.0,1,0.677,2.196,0.541,0.417,-0.001,0.497
061f0e06e0f3e9f1b0b41fa2671f8ee83c72d6b9d218c57e9b77980f29f9db67,Kolkata,1.0,4,0.748,0.937,0.6,0.699,1.476,2.061
06394f9d7978a6a2998677afefff6058a6eb8fab42018fce1f5eb1a023e530b3,Delhi,1.0,1,1.377,1.266,0.716,1.057,-0.528,0.132
063aeced2fede9af0b53b703ea3045d32417a92a819da152416a8148ac175c2c,Hyderabad,1.0,1,-0.289,0.311,-0.869,0.681,-0.409,-0.694
063b88a302fa46c210058b16cb20499f653069d8f0c090a051cc1f9ba827efd4,Mumbai,1.0,2,0.672,2.234,0.742,0.692,0.314,0.717
063bc7563faf8283fc429a8848317ce43afd318b3a511f28af297b0705ba1855,Hyderabad,1.0,3,1.092,-0.258,0.212,1.554,0.052,-0.033
0641633e6f12199a503f99999a9d0f38a7f197677e16d1425dc1a9917fc947fa,Mumbai,1.0,1,0.244,0.983,-0.317,0.974,-0.236,-0.251
0642bc14063e09ae72651525307e3eef11543979140f421e872eaed2fac2ae20,Mumbai,1.0,1,-0.695,1.03,-0.715,-0.94,-1.475,-1.19
0644695d78883d088e93e0e7a96a6b154232a83e7e069ed5c26048eaeb16e795,Delhi,1.0,1,2.354,1.296,0.718,2.034,-0.001,0.584
0646b1bab5f82ac9ffa9ee114ba6f39c660683bb1b5c0301cf0467b329de77fa,Hyderabad,1.0,1,0.417,1.317,0.137,1.387,0.206,0.312
0648518ec03e27aafd1f14d2b6df24f72f7290ca9e221f46d9037b73b85dfece,Hyderabad,1.0,1,2.092,0.405,0.362,2.302,0.082,0.247
0654a381ffc26cb749802f75fcd9204ae73869de288353cd5491e00f2d17ca16,Mumbai,1.0,1,-0.122,1.547,0.457,-0.342,-0.172,0.113
0659ccd5c2812a40466d4ac39762f6b59d3aa2524704b33f7a3ab59171363ab6,Hyderabad,1.0,1,0.121,-1.229,-0.759,0.941,-0.899,-1.184
065b645cc7f5d5c496f79932dfe23f4e6c39dfe5fdb4e8146378e119c70f6cf5,Bangalore,1.0,2,0.391,-0.37,1.33,1.121,-0.089,-0.104
065fdff044e6d2abe58f3c741d9355bc0348a589dc953a945593c234bd9475cb,Delhi,1.0,1,1.085,-0.347,-0.135,0.825,-0.455,-0.27
0679d29dcb589eed3ea4e02a9d013976e1fa8896defc25753b6bbdc35469ca1d,Mumbai,1.0,1,-0.487,1.013,-0.317,0.183,-0.157,-0.142
067a27a8503e939bc78805a2361d7b970191f538eec582704c896bbbbdccacca,Bangalore,1.0,2,-1.234,-0.284,1.186,-0.664,-0.654,-0.539
067d309b6ffe647a3a5d88d98fde6e7daced7a1e00c22ab836f88575357d9fb5,Mumbai,1.0,2,0.128,1.842,0.179,-0.192,-0.54,-0.255
068174b89d7eb4927bf439cbca91c5e0082fef32e4cd6964563648cc7b429425,Hyderabad,1.0,1,1.868,0.072,0.238,2.478,0.414,0.323
0688dd56453b504ff0b877ce245a3519e1fbda2ccb1aa41bd7a77c9381dbe693,Hyderabad,1.0,1,1.17,-0.041,0.309,1.176,-0.409,-0.075
0689b0d3c91bb87b9250de2764940be1f5c1d9ab622684389a226b1e7f24586e,Delhi,1.0,1,0.938,-0.582,-0.32,0.79,-0.84,-0.605
068ceaae9584766fa7d0a8134f56f1e29375ca770513675e69fbc9da54dc61ea,Mumbai,1.0,1,0.446,1.967,0.71,0.263,0.178,0.538
0694bbc71a488633a2672d8aa97d1037f4b1bf538e9820fa2dcc3dd5c02a566b,Bangalore,1.0,1,-0.304,0.06,1.36,-0.699,-0.859,-0.574
06a87214e36e27321c1f6b6dca46ee192f1189d8d633c132b8444beafb65d8b5,Hyderabad,1.0,3,2.124,0.838,0.357,2.393,-0.223,0.242
06a96d8d07ca17914007d7101844384e6b7dcf7f606c8b616e4770ac7b7a0f88,Mumbai,1.0,1,-0.235,0.965,-0.365,0.435,0.095,-0.19
06ace387dec95dbd872db2212772bcbb75167a1765d01495172f255184653773,Delhi,1.0,1,2.27,0.551,0.334,1.95,-0.085,0.2
06ae4eceb14b9e8030af5dc2124e2e3bc972a722b5d7fd514f41e4d5a5b07fee,Mumbai,1.0,1,0.273,1.473,0.143,0.943,0.512,0.318
06b902a3b5faaffed9aa15a5831384e386c90bd47af90cd0b431a9007cd5232b,Mumbai,1.0,1,-0.474,1.643,-0.081,-0.794,-1.141,-0.556
06cf1bb567462fc2cd8c11546d6daf71fbd5f670ee06e6353c509d63a10b2425,Mumbai,1.0,1,-0.379,1.046,-0.299,-0.346,-0.843,-0.521
06cf33d6086ec5f7faf36a38c7199916c451dbcabab9d503d1ce8e452338e3ff,Hyderabad,1.0,2,1.566,0.436,0.186,2.176,-0.094,0.071
06cf3f7d41fbe80e8b830528aeb502f18831d2fdc5210f4b1c471d35a1677ebc,Hyderabad,1.0,2,1.619,1.304,0.689,1.679,-0.191,0.374
06d472f205c5497d9b1ace68a4255fca73ff4ccbe6f0e598fffd587e433e41bd,Kolkata,1.0,1,-0.21,0.627,-0.018,-0.403,1.087,1.635
06d8f54bbcfc4b7e7fd511c4913de19ab92a22774d80a3638549823bf506fdfb,Hyderabad,1.0,1,2.012,0.352,0.402,2.183,0.023,0.308
06eed544b6346a36bd1c22edc5eb882a6fa1360a634dfe4c59c6ce154306a903,Hyderabad,1.0,1,1.846,0.046,0.216,2.512,0.44,0.357
06f2fa45802973eed1b3df405fe3bffa9752412b5eb903784d1b3f326658b69a,Kolkata,1.0,1,-0.212,0.877,0.727,-0.143,1.347,1.993
06f5e0585ceb26cae07b4e73a0c456bb2bc6ff51a6ec367daca15ab29687c870,Delhi,1.0,1,1.378,-0.122,-0.517,1.058,-0.977,-0.692
06f87acb355beabd499fd5c70540cf062648d9e983aca705469c9c3a5029adab,Hyderabad,1.0,2,1.76,0.46,0.205,2.58,0.365,0.38
06fedfa8ac58a5eaf2436a175a5abead5d5e4c147c30e082c14cb60a6f79021a,Hyderabad,1.0,2,1.505,0.719,0.457,1.585,-0.145,0.298
07011b764bf7a937946bfef5270d5d023c00414a92b2e1abcb47ad7ae0d46f07,Hyderabad,1.0,1,1.891,-0.37,-0.17,2.121,-0.089,-0.104
070858ec6701a28650a2fa59ebd292072b499ade96a8efa041a578688edf6ede,Delhi,1.0,2,1.294,1.169,0.474,0.999,-0.661,0.049
070d5290c22df2a5b70f9fc8e7d8dca672898ec8cce9ea950218e4367b04696c,Mumbai,1.0,1,-0.377,0.823,-0.507,0.293,-0.047,-0.332
070fac3e26638293601493cca3c30d378b14ae57651c8844e553f57f756356e0,Hyderabad,1.0,5,1.238,-0.142,0.108,1.753,-0.107,-0.207
0715cc5e06698846e9bb64488887c847319c81014950f772f915234b6683e549,Hyderabad,1.0,1,1.341,0.461,0.011,1.951,-0.069,0.096
07170c103a0af21e1fa8c3a663643e78127c39861be5b4ee99afc2c789d1090f,Bangalore,1.0,1,-1.322,-1.254,0.158,-1.507,-1.787,-1.577
0718960412f55f88ab20f5ef65abc72e7d59a38ae89e8be8ebdf6a99c34ad2b2,Delhi,1.0,1,2.152,1.171,0.841,2.138,0.499,0.963
0719180d2cc8920c65c15d77289b60d83c7793d83ddd4c082e01fc9dea524053,Delhi,1.0,1,1.454,0.054,0.168,1.218,-0.592,-0.207
072368d2f5e6867fcc4627b23bed6082e37f640c05bdf037d73a17afd63d8c60,Delhi,1.0,1,1.208,-0.573,-0.403,1.198,-0.082,-0.247
07272c8697c636464cd8f6264ffbb9f1789b56baf574a655049c1e248805a83b,Pune,1.0,1,0.044,-0.117,-0.067,0.474,1.514,1.499
072acfd2b2797a3d68f8eff5905020cb04ddc0695f17724090e4ce3a08cbee74,Bangalore,1.0,1,0.544,1.26,2.133,0.574,-0.086,0.499
073302fda6d688a31b6ce82b4be7905e7911347ccee6a3ceeda4be8a1b453740,Bangalore,1.0,1,0.385,0.44,2.049,-0.01,-0.17,0.115
073a6b2cf5c0eac4977e2a851aa28186a5899bd373c3be22611feb833dc192ff,Mumbai,1.0,1,0.576,1.795,0.465,0.566,0.575,0.621
07408701ef084b357964b4d007bff42900c02b2f18a4cb29140ffe23e7a6aa90,Hyderabad,1.0,1,2.046,-0.354,-0.034,2.98,0.09,0.075
0744d7647336d414633c3f0cddac9f458770047c36ed1ad5968af547db0e445b,Kolkata,1.0,1,0.417,0.317,0.137,1.387,1.706,1.812
074b7151f48f8fd3133cc009377fec6f1b78ddfe206156ded864263f1ea66f31,Hyderabad,1.0,2,0.097,-0.453,-0.483,0.917,-0.923,-0.908
0750609e57c771ea23deb9ed33e5eab65c12795aaaf476d4461d8f82991476d5,Hyderabad,1.0,1,2.173,-0.208,0.093,2.914,-0.056,0.109
0757a89796058e13697246259b7406b9670512736784b0d91470b7f87324757f,Delhi,1.0,1,0.09,-0.881,-1.018,-0.268,-1.89,-1.568
0762987cc76c8ac6e54139aa2d29b206d1d8d0c484d7dd448109d23850a8e0fe,Kolkata,1.0,1,0.234,0.678,0.573,0.449,1.517,1.923
076d77f04269938df65a7bff427555e03258652100679f5448fb4bc59f573890,Hyderabad,1.0,2,1.029,-0.621,-0.391,1.139,-0.201,-0.366
076fd9a602ac97703f4624e5a8e39b5d67af9125e7727358658095334f2fb1ea,Hyderabad,1.0,4,1.839,0.359,0.059,2.749,-0.021,0.144
0779a0d47f0cb126959317a3592c3022c77a02a0c1c34f7b29f8baffc037e1ec,Bangalore,1.0,5,0.664,1.315,2.271,0.63,0.135,0.619
07805bffcc2e298f77973ef7dc202ce0c6b326ff50ed1d8570edf724a33a30a9,Hyderabad,1.0,1,-0.417,-1.317,0.503,0.553,-0.537,-0.822
0781815deb4a10a574e9fee4fa0b86b074d4a0b36175d5a626dbc4710568bff4,Mumbai,1.0,12,0.145,1.819,0.48,-0.013,-0.4,0.175
0787fdf6bfdda56eae60fc6d8337e15048557aaca9b696db2bbf1f425810b0da,Pune,1.0,1,0.09,-0.09,-0.04,0.7,1.58,1.545
078b11ebd02a27a6d40b6047ee6a272008a73460df49098f8765060c7c34e05d,Hyderabad,1.0,1,0.404,-0.946,-0.476,1.224,-0.466,-0.601
0792aff69069d68fc6018df1524dd64ecc37535c4e38863255791b6a0b076e31,Hyderabad,1.0,2,1.822,0.022,0.192,2.492,0.464,0.367
0797633fcb9c4cb2afa2ee190688d01d5ee6f0c21a656193d35373ff980fa663,Mumbai,1.0,3,0.508,1.708,0.378,0.794,0.627,0.497
079911826f9df1fbe07ca5ec69aa2f4cbf87112787d8b2df229954fcbf6c84af,Mumbai,1.0,1,-0.138,1.689,0.192,-0.448,-0.328,-0.093
07a7aa17f32b4714ecf40acaf98306918db66e1f7d3bd9a4b25ed1ef8faa8c55,Hyderabad,1.0,4,1.789,0.909,0.459,2.286,0.066,0.531
07a86fd075d5acf4983daf729318877ca1584e62348b8813b930f797effc6bad,Delhi,1.0,3,1.903,0.311,0.367,1.533,-0.252,0.033
07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5,Hyderabad,1.0,5,0.95,-0.261,0.089,1.43,-0.439,-0.395
07b5fd8da81c0861188fc13bc86adfba3071ad5e4503a5d683b143ddec9b326e,Delhi,1.0,1,1.877,1.121,0.616,1.692,-0.151,0.422
07b6304fde9292319d5a1624b229b733e834b1477fe430f8b8eefa3b73268b96,Delhi,1.0,1,0.696,-0.054,-0.224,0.376,-1.184,-0.799
07b9e4b364224c383515b2d99044c2d6bd7f6e939c75a03451f0b9e0dc83b9ce,Hyderabad,1.0,1,1.986,0.825,0.45,2.01,-0.025,0.516
07bbb7397f290ca90f0a2adbb3ad7b05fb03aab53c289495aa552606bbaf3519,Hyderabad,1.0,4,1.699,-0.101,0.069,1.925,0.52,0.244
07c8d54ff79a056b897df64ebc5285431768e6c1554c4732a180f11e66074223,Hyderabad,1.0,2,2.004,0.422,0.224,2.914,0.114,0.309
07ca0c5ac2298fc6f0f721a25de3b9973a7f40f17df1ec7a6ad0846c509ce251,Hyderabad,1.0,1,2.038,-0.223,-0.023,2.757,-0.153,0.043
07d12db2469e623a7bd0b9e1780e50b84dbe43b20d46fd7717525930ac5d42d5,Mumbai,1.0,1,0.218,1.418,0.088,0.888,0.408,0.263
07d651cb9dd81ef481de0cd8bc90cd26f8e704cb1d023dc4b56050a70d8d2fc0,Hyderabad,1.0,2,1.871,0.59,0.335,2.011,0.356,0.491
07d697bf6fae40b67445be3e725b86599c61fc6d7a47f897b179ee7db622a54e,Mumbai,1.0,1,0.259,1.579,0.129,0.632,-0.088,0.077
07d6ef09970976129ea4ff57c99bdaa56da427121be1e42dbf006dabbc03c14f,Delhi,1.0,1,1.234,0.22,0.273,0.914,-0.671,-0.311
07d85ee9a5bd81f39e9454aedfa9fe42e6527712fdb0b913865fbba04d9e7589,Pune,1.0,1,-0.419,-0.7,-0.53,0.071,1.291,1.126
07d922c68b57003f2f83b1fff4dc45c68a9d5369dad54e4523cb15d0e7119200,Mumbai,1.0,1,0.378,1.522,0.417,0.593,0.248,0.423
07d9ad41232ccdd3a0f4436f6a52e233e7e55996d0e6f402cf499ddc16ace9a7,Hyderabad,1.0,5,2.071,0.321,0.524,2.32,0.499,0.593
07d9ff5439359ba8499353128e7d97f0ab3702125ca93205e0c6f75ce8bfb484,Bangalore,1.0,1,-0.454,0.616,1.966,0.295,-0.275,0.251
07dde069d7fff16b2f6a4dbb8bf7b11ff5f98ce45a7782f2e9507278580b307e,Mumbai,1.0,1,-0.495,1.486,0.044,-0.815,-0.975,-0.69
07e5e4544a741214a9a2e8ac7b5d5e3911ea7320bd83a1f4e9a75d41a26889ff,Delhi,1.0,1,1.23,-0.37,-0.74,0.96,-1.2,-0.915
07e83c6ca5db1e1c28a490cb1ed31fbd95a20eb27c9a85cd1b45b79d37b2f885,Mumbai,1.0,4,0.259,1.686,0.386,0.783,0.197,0.299
07e9e0b8a4149549c3868898215b543e56ee4d474822d42afef4e686ac6c9ee2,Delhi,1.0,1,1.958,0.517,0.288,1.548,-0.009,0.203
07eb65cc6f9184eed29966023de60bd9333a599a110f1cc13e7409191e15478f,Delhi,1.0,2,1.583,0.527,0.342,1.418,-0.399,0.073
07ed36b0816ab95138e842af2601c63f6c27eaf0ecffb1e47446e3d49d4af85f,Mumbai,1.0,1,-0.496,1.184,-0.066,-0.406,-0.136,-0.251
07f1f3f158fb9e1dde97b8d9e95af9b95448c445bcc5b4057aa30aaf1d3428f9,Mumbai,1.0,2,0.722,2.222,0.892,0.796,0.326,0.791
07fdcb2f930959a44ab671ef82818966cae93f10050553824690c6e164502bea,Mumbai,1.0,3,-0.793,0.507,-0.573,0.077,-0.413,-0.598
07fe52a83c6f106772f55746b7cade02d73f52ceed92a4b728febf264f5c250a,Hyderabad,1.0,3,1.778,0.098,0.148,2.362,0.142,0.233
07ffa9ab9e8074117633a62e2a22a265d47e68583e894f7fb6d3287cbcf5c0e5,Mumbai,1.0,1,-0.369,0.831,-0.499,0.301,-0.039,-0.324
080a6ab22ef2987bc62af382df802f9775dad25a34898a98d7ecb91cd904a0ab,Bangalore,1.0,4,0.539,1.339,2.019,0.294,-0.241,0.344
0819899d1b1de59c80527e2a85fcf612e4113a44bf426550424b51360b4723b3,Mumbai,1.0,1,0.057,1.621,0.396,0.113,-0.422,0.162
081a618fdf2cdff91dfb93fc3d10a5bcb17c8c3df97d9b5f809fc35a074de6e9,Hyderabad,1.0,1,1.798,-0.002,0.168,2.468,0.489,0.343
081ab61abbf45796847ca65872ce23d01a196ae5c7bef4b0dab3e359c4637771,Hyderabad,1.0,1,0.515,-0.255,-0.655,0.605,-0.325,-0.24
0826555cdd2f92c3b0d1e953ddfdc97d7b74a4cc63dab699867486ce02c34a97,Bangalore,1.0,1,-0.377,0.123,1.293,0.293,-0.047,-0.032
0829951e91203db6606688b43637f3cb06c228e1668bdd3f50c25c922ee2b7ee,Mumbai,1.0,1,0.27,1.59,0.14,0.62,-0.1,0.065
082aec23424e4291467c0dff18e0ec41460252058900934070e2f8c62e9ebed1,Delhi,1.0,3,1.814,0.033,0.203,1.58,0.1,0.235
